Est_X,Est_Y,Est_Z,Target_X,Target_Y,Target_Z,Dist_A0,Dist_A1,Dist_A2,Dist_A3,Dist_A4,Dist_A5,Dist_A6,Dist_A7
1.75617969,4.312950134,1.448192239,1.699999809,4.35997963,1.5,4.641716957,3.73328495,4.081892014,5.657626629,5.235519409,2.91415596,4.450706959,5.581269264
3.532518387,4.395256042,1.473639727,3.634198904,4.359995842,1.5,5.633726597,4.68245554,2.725296974,5.267103672,6.034187317,4.193247795,3.253813028,4.711358547
2.241011143,3.290262699,0.025746619,0,0,0,3.866109848,5.539841652,4.074727058,5.398251534,5.082301617,3.901289225,5.39154911,4.097890854
3.726061583,3.31959939,1.552279115,3.699979782,3.360005379,1.5,5.173219681,5.601508141,3.935099125,4.24390173,5.455645084,5.233125687,4.06713295,3.598896265
3.696899414,2.458840609,1.398723006,3.699991465,2.377388477,1.5,4.563911438,6.238521576,4.402135849,3.564611435,4.958991528,5.584706783,4.923893452,2.983318329
2.59185338,4.437951565,1.435620785,3.066690683,4.359992981,1.5,5.072668076,3.814433336,3.535389185,5.791039467,5.608707428,3.37801528,3.828912735,5.109830856
3.715906858,2.292473078,1.5170995,3.699979782,2.359995842,1.5,4.545251369,6.348586559,4.675213337,3.244650841,4.623935223,5.679044247,5.007788658,2.766114473
1.660081863,2.345297098,1.47517705,1.699995518,2.360002518,1.5,2.999427795,5.281777382,5.551836967,4.514739513,3.332247257,4.390604973,6.024573326,4.165587425
3.710103512,3.415711164,1.594337106,3.699985027,3.360002279,1.5,5.216433525,5.370481491,3.785981178,4.35145092,5.579026222,5.10174799,3.961678267,3.854678154
2.345962763,3.355128527,0.180955142,2.500002623,3.360005617,0.06281057,3.843881369,5.439493179,4.03583765,5.385642529,5.184820652,3.817609072,5.389285088,4.13130188
3.802134991,4.397502899,1.610034704,3.699988842,4.359989166,1.5,6.026563644,5.010019779,3.033245087,5.298991203,6.39306736,4.571891308,2.937286854,4.687292576
2.502337217,3.439166307,0.720098972,2.500005007,3.360003233,0.469384015,4.047260761,4.968922138,4.038929939,5.376807213,5.042867184,3.802310944,4.707718372,4.121734619
1.738089919,4.402950764,1.46720922,1.699999809,4.35997963,1.5,4.847938538,3.634788275,4.049212456,5.741902351,5.325385571,2.861615658,4.35212326,5.731784821
2.700685501,3.383971691,1.579216838,2.530907869,3.360000372,1.5,4.549292088,4.881713867,3.895770788,4.198881626,4.860783577,4.266204834,4.425057888,4.264928818
1.813290596,3.305765629,1.433379769,1.699998498,3.647818089,1.5,3.74940896,4.462541103,4.712656021,4.969276905,4.379689693,3.860655308,5.251628399,4.469862938
3.550191402,4.18920517,1.637065172,3.699989557,4.291073799,1.5,5.701292515,4.854454517,3.396525383,4.996255875,6.004752159,4.471797466,3.689994574,4.600946426
3.645443678,3.394836426,1.570046425,3.699266911,3.360007286,1.5,5.205068111,5.447639942,3.67158246,4.424117088,5.47496748,5.018752575,4.189428806,3.829661846
3.613478422,3.391031742,1.570912004,3.698279381,3.360014915,1.5,5.164953709,5.292519093,3.831365824,4.451530933,5.328356743,5.008416653,4.099269867,3.868417263
3.728243828,3.317878485,1.555563092,3.699979782,3.360005379,1.5,5.102397919,5.63543272,3.795648098,4.268389225,5.328472614,5.16799593,3.993875265,3.62867856
2.262638092,3.277173042,0.05412649,0,0,0,3.8703475,5.572314262,4.089584827,5.36117363,5.083893299,3.864672422,5.426261902,4.138917446
3.643921614,3.329992771,1.594509959,3.699979782,3.360005379,1.5,5.070958138,5.411250114,3.942482233,4.374455929,5.421960831,5.212802887,3.976362467,3.746171236
2.559404612,3.293279648,0.999976337,2.500005484,3.360002756,0.78523165,4.081494808,5.11403513,3.916553736,4.645897865,4.737093925,4.09079361,4.744914055,4.142621994
3.768454313,4.36005497,1.625563979,3.699988842,4.359989166,1.5,5.931818485,4.924725056,2.993148327,5.278107166,6.251008987,4.570586205,3.072811842,4.66602087
3.699667931,3.337823629,1.485448241,3.699979782,3.360005379,1.5,5.114825726,5.598575592,3.591987371,4.20235157,5.360302448,4.976592541,4.073630333,3.556712866
3.597448587,2.301633835,1.512683988,3.561555624,2.35999608,1.5,4.51658535,6.305758953,4.681427002,3.277965307,4.521828175,5.623441696,5.603604317,2.911485672
1.757475853,2.380577087,1.50637877,1.699995637,2.386944056,1.5,3.194734097,5.214217186,5.424510479,4.383835316,3.442565441,4.503800392,5.913319588,4.065375805
3.722449541,2.349517345,1.473116279,3.699979782,2.359995842,1.5,4.631871223,6.408776283,4.577228546,3.370481968,4.722109318,5.665411472,4.790765285,2.860607862
3.683545828,3.347913265,1.508113384,3.699989319,3.360002518,1.5,5.147262096,5.510133266,3.805287838,4.332731724,5.355113983,5.457605362,3.949428797,3.679573536
2.876388311,3.312908888,1.529690146,3.147732496,3.364455462,1.499997258,4.408730984,4.912840366,4.160817623,4.552177906,4.786184788,4.40293932,4.449923992,3.969743967
2.502379417,3.360891342,1.500846028,2.500005722,3.360002518,1.5,4.231577396,4.520998478,4.170886517,4.671303272,4.657841206,4.155928135,4.590010166,4.156792164
2.440556526,4.460312366,1.424701571,2.930572033,4.35999155,1.5,4.99225235,3.775092125,3.312925816,6.037511826,5.566326618,3.216004372,4.013542652,5.27765274
3.554271221,3.369590521,1.570587993,3.690442085,3.36007762,1.5,5.13815546,5.290452003,3.826770067,4.466019154,5.459646702,4.88062048,4.315973759,3.845920563
3.691812038,3.374083519,1.516735792,3.699986458,3.361021996,1.5,5.161065102,5.39770031,3.727565527,4.334137917,5.488088131,5.021214008,3.919317245,3.703441381
2.311105251,3.26130271,0.071077496,0,0,0,3.826761246,5.625096321,4.115341663,5.361223221,5.188268661,3.876381874,5.387156487,4.111824989
3.683671236,3.309235096,1.401353359,3.699989319,3.360002518,1.5,4.996322632,5.945432663,3.631155014,4.270776272,5.405283451,4.886205196,4.377485275,3.635101557
2.513070822,4.450400352,1.423761725,2.999591827,4.359992027,1.5,5.052973747,3.733252287,3.520057678,5.941443443,5.629734516,3.28091526,3.888643503,5.23803091
3.672985792,2.27481246,1.461159468,3.699979782,2.359995842,1.5,4.485432148,6.402502537,4.640138149,3.237843275,4.759014606,5.698813915,5.858715057,2.809072018
3.696957111,2.320869684,1.540462136,3.699979782,2.359995842,1.5,4.551689148,6.378344059,4.611739159,3.25885725,4.715806961,5.708045959,5.008737087,2.791852951
2.533890963,3.372209311,1.461987376,2.500005722,3.360002518,1.5,4.251075745,4.615986347,3.992308378,4.672225952,4.720461369,4.039162159,4.564799309,4.079025745
1.69334507,2.34296751,1.488515615,1.699995518,2.360002518,1.5,3.056496859,5.311903,5.494568348,4.448401451,3.439058304,4.459371567,6.006656647,4.188030243
2.823119879,3.328694582,1.537570834,3.100170135,3.364839315,1.49999702,4.388693333,4.714441299,4.200559139,4.544382572,4.716468811,4.41962862,4.456636906,4.00153923
3.737611771,3.344202995,1.405270219,3.699989319,3.360002518,1.5,5.143918514,5.643539429,3.68674922,4.300070286,5.468681335,4.907688618,3.987715721,3.639429092
3.655794859,3.326843977,1.368497729,3.699989319,3.360002518,1.5,5.021439552,6.083110332,3.647091389,4.296242237,5.432188034,4.889823914,4.345999718,3.632461071
1.694060683,2.386241436,1.499246359,1.699995518,2.360002518,1.5,3.123817682,5.276119232,5.419627666,4.473680496,3.418285847,4.41866684,5.970272541,4.22416544
3.633223534,2.875477791,1.48352313,3.699995041,2.706517696,1.5,4.801864147,5.928818226,3.981226683,3.843011618,4.930670261,5.167266369,4.408334255,3.343104362
1.653769374,2.340635777,1.485273123,1.699995518,2.360002518,1.5,3.021361113,5.222170353,5.574908733,4.459070206,3.280838966,4.441949368,6.059841633,4.219059467
3.166528702,3.404423714,1.544067264,2.927504778,3.360001802,1.5,4.982609749,4.970765591,3.854363203,4.549684048,5.219372272,4.681907654,4.49510479,4.002869606
3.549679756,3.305417061,1.363634706,3.45528388,3.360004187,1.5,4.951591969,5.421690941,3.590143442,4.324564934,5.297106266,5.197691917,4.479915619,3.826394081
2.385816813,3.305053473,0.075005405,2.499999762,3.360008478,0.006844657,3.798551798,5.507679939,4.099098682,5.418483734,5.061064243,3.886581659,5.422694206,4.082688332
3.508915424,3.352508307,1.41269207,3.30843401,3.360003471,1.5,5.029884815,6.338750362,3.528030872,4.428491592,5.402805805,5.070173264,4.495561123,3.774688482
2.572916269,3.403737307,0.863123357,2.500005245,3.360002995,0.570885897,4.180223942,5.013268948,3.753686666,4.732151985,4.94930315,3.966821432,4.657024384,4.107508659
3.093612432,3.291556597,1.41293776,3.408413649,3.362352371,1.499998569,4.554533482,5.065331459,3.94130373,4.446722031,4.89088726,4.49811554,4.705787659,3.8557446
3.680633068,4.331447124,1.616387486,3.699988842,4.359989166,1.5,5.926586151,4.927829742,2.986771822,5.245909691,6.268550396,4.435428143,3.175190926,4.743379593
1.694676995,2.313672066,1.484595537,1.699995518,2.360002518,1.5,3.049093485,5.428126335,5.466124535,4.466063499,3.364150047,4.45143795,6.054139614,4.188405037
2.849696159,3.36430645,1.422286749,2.652969122,3.360000372,1.5,4.724308968,4.92302227,3.731139421,4.596158028,4.904963017,4.519237518,4.922688484,4.086163998
3.355450392,3.351140261,1.483062625,3.183810711,3.360002995,1.5,5.022805691,5.250355721,3.832226515,4.416950226,5.233724594,4.900305748,4.614847183,3.842030525
3.674407721,3.733934879,1.497335553,3.699995279,3.54267168,1.5,5.360310078,5.316286564,3.315185547,4.83843708,5.737278938,4.855954647,3.803879976,4.143491745
2.380092382,3.307634592,0.015825769,0,0,0,3.851364374,5.481315613,4.175717354,5.381752968,5.109049797,3.875638247,5.376538277,4.170213223
3.713994741,3.326494217,1.392570853,3.699989319,3.353537083,1.5,5.074426651,5.860134602,3.652299166,4.294235706,5.420791626,4.964351654,4.303209782,3.710763216
3.836256742,4.416671753,1.600626945,3.699988842,4.359989166,1.5,6.028696537,5.062812328,2.972377777,5.334445477,6.458334446,4.624063015,2.909110069,4.684167385
2.345906496,3.314698696,0.016315799,0,0,0,3.869777918,5.533395767,4.119868279,5.375258446,5.082031727,3.856295347,5.38456583,4.092578888
3.697355509,3.329643965,1.434332728,3.696054697,3.360005379,1.5,5.09555006,5.380703926,3.626175642,4.389392376,5.323418617,5.301566601,4.315463066,3.7311728
2.448687315,3.423096657,1.590984464,2.500005722,3.360002518,1.5,4.455599785,4.504710197,4.340213776,4.681889534,4.789412498,4.071463108,4.638063431,4.418536186
2.248353243,3.273228645,0.013141468,0,0,0,3.883080721,5.385259151,4.122672558,5.344285011,5.166564465,3.831413031,5.382131577,4.146837711
3.574793577,4.402259827,1.443949699,3.651268482,4.359995365,1.5,5.680892467,4.627989769,2.704443932,5.310003757,6.002226353,4.193233967,3.222407341,4.703581333
2.508419275,3.363356352,1.471804023,2.500005722,3.360002518,1.5,4.264053822,4.54878664,4.084795952,4.758283615,4.655241966,4.183603764,4.614554882,4.16339159
3.578537703,3.314316273,1.549691319,3.59145999,3.360004902,1.5,4.970523357,5.338701248,3.885133982,4.3547616,5.286866665,5.115299702,4.504246235,3.68888545
1.898983836,2.363348484,1.505632758,1.712896228,2.36000061,1.5,3.27453804,5.252969265,5.341732979,4.236698627,3.554061174,4.630434036,5.79386282,3.913975954
2.323770046,3.264515877,0.083989203,0,0,0,3.852901459,5.585054398,5.603112698,5.342745304,5.05483675,3.889590263,5.394700527,4.138463974
3.684162617,3.331415415,1.601881146,3.699979782,3.360005379,1.5,5.168890953,5.515933514,3.933276176,4.315797329,5.419873238,5.207726002,4.1247859,3.740573406
1.734607697,4.270065784,1.495884538,1.700000048,4.356581688,1.5,4.624914646,3.315683842,4.181717396,5.593135357,5.175329208,2.980617762,4.498167992,5.494989872
3.679934263,2.330928564,1.486390829,3.699986696,2.361388445,1.5,4.580812931,6.323951721,4.59357214,3.352478743,4.743865013,5.677999496,5.370745182,2.913211346
2.499880552,3.328507185,1.403469086,2.500005722,3.360002518,1.5,4.152375221,4.614924908,4.193162441,4.657865047,4.634989738,4.034316063,4.70955658,4.022908211
1.707538962,2.375063419,1.493521929,1.699995518,2.360002518,1.5,3.101327896,5.288589478,5.494686604,4.420149326,3.327275515,4.437304974,5.968121529,4.179947853
1.634276748,3.7797544,1.546762466,1.699999571,4.105258465,1.5,4.1587286,3.878864765,4.712686539,5.414188385,4.531969547,3.431616306,4.997260094,5.053792953
3.593711376,3.342190504,1.616318345,3.644226074,3.36000514,1.5,5.045629978,5.387820721,3.950805426,4.412166119,5.322450638,5.145709515,4.055698395,3.745307446
2.453179836,3.401039839,1.571539402,2.64811182,3.368486643,1.499994874,4.290427685,4.425407887,4.277654171,4.577434063,4.741503716,4.088934422,4.580469608,4.456551075
3.815362692,4.382301807,1.392042518,3.699988842,4.359989166,1.5,5.935368538,5.110691547,2.45345068,5.308020115,6.280670166,4.639232159,3.164607525,4.525250912
3.66223526,3.211411715,1.585019231,3.699991226,3.17526865,1.5,5.177693367,5.512496948,3.891726732,4.198822021,5.410191536,5.202368736,4.611973763,3.776160955
2.500005245,3.34193778,1.448684692,2.500005722,3.360002518,1.405170321,4.216967106,4.594542503,4.206721306,4.705021858,4.665904999,4.075607777,4.635886669,4.09252882
2.371898174,4.457566261,1.439418793,2.860410929,4.359991074,1.5,4.928733826,3.612931967,3.373335361,6.063981056,5.506302357,3.169658899,3.97317028,5.337907791
3.799364328,4.330513,1.319306493,3.699988842,4.359989166,1.5,6.005173683,5.083780289,2.496306658,5.258912563,6.293831348,4.618364334,3.483824492,4.514166832
2.470019817,2.414300203,1.481640935,2.064316273,2.359998941,1.5,3.750887632,5.623276711,4.733387947,3.598756552,3.928439617,4.798940659,5.324667931,3.553501606
3.648440361,3.338397503,1.601148486,3.676818848,3.360005379,1.5,5.098514557,5.424587727,3.90362978,4.337948799,5.337657452,5.067968369,4.16296196,3.754623413
3.760087729,4.341529846,1.588241935,3.699988842,4.359989166,1.5,5.950660229,5.065642357,3.035573244,5.285710335,6.269351482,4.611177444,2.997348547,4.605079651
2.516954422,3.355674267,1.484172702,2.500005722,3.360002518,1.5,4.241890907,4.570756912,4.160536766,4.761101246,4.520600319,4.173175812,4.635613918,4.201013565
3.672314167,3.202243328,1.577028632,3.699991465,3.148157835,1.5,5.106799126,5.493690491,3.835788488,4.234407425,5.395708084,5.289365768,4.507097244,3.731770277
3.662528992,3.339567184,1.390557051,3.699891567,3.360005379,1.5,5.01587534,5.616004467,3.559830189,4.340678215,5.428230762,4.864006519,4.334006786,3.72025919
2.814636469,3.361501694,1.43248117,2.62832284,3.360000372,1.5,4.733724117,5.008210182,3.757628202,4.609879494,4.951329708,4.493104935,4.876677513,4.168326855
3.730029821,4.338202477,1.545762658,3.699988842,4.359989166,1.5,5.861341476,5.013344288,3.082496166,5.221045017,6.247199535,4.475527763,3.155547857,4.627622604
3.708735466,2.346819401,1.491834044,3.699979782,2.359995842,1.5,4.60399437,6.34910965,4.566226959,3.323968649,4.733026505,5.68564558,5.320979118,2.881929874
3.813995838,4.400806427,1.402864337,3.699988842,4.359989166,1.5,6.07067585,5.036494255,2.465816259,5.398201466,6.369981766,4.588919163,3.330175161,4.620332241
1.639940739,2.380587816,1.464886904,1.699995518,2.360002518,1.5,3.005777359,5.158218861,5.511440277,4.512106419,3.277510643,4.357903957,6.01938343,4.238289356
2.372240782,3.329302788,0.301859617,2.500003576,3.360004663,0.125300676,3.827225208,5.122248173,4.045933247,5.192094326,4.852216244,3.792355776,5.344947815,4.135496616
3.549173355,4.195636272,1.610384345,3.699989319,4.305105209,1.5,5.657064915,4.884577751,3.371432543,4.982882023,5.962255955,4.481258392,3.649646521,4.632368565
3.474948406,2.411331415,1.471996427,3.067002773,2.359997034,1.5,4.488061905,6.165615559,4.59000349,3.369451761,4.848700047,5.465004444,5.285484791,3.031535387
3.769889355,2.539654255,1.401104689,3.699993849,2.413861513,1.5,4.653683662,6.267802715,4.317641258,3.680327177,5.134323597,5.61611414,4.791932583,3.014720678
3.68296051,3.50151515,1.435492277,3.699992418,3.388358355,1.5,5.292406082,5.68726635,3.426952362,4.511615276,5.599410534,4.757446289,4.026265144,3.913263559
3.663734198,4.380502701,1.418009758,3.683530331,4.359994411,1.5,5.708720207,4.856040001,2.712837696,5.286816597,6.039861679,4.307406902,3.177430153,4.650230885
3.612931252,4.311352253,1.547346592,3.69953084,4.35999155,1.5,5.720699787,4.894067287,3.136203766,5.220369816,6.152377605,4.315007687,3.302092314,4.739468575
3.693066359,2.275403738,1.448571444,3.699979782,2.359995842,1.5,4.480250359,6.377625942,4.661595821,3.291149378,4.617607117,5.718623638,5.073685169,2.815596104
2.344872236,2.417395115,1.556717038,1.925585985,2.359999418,1.5,3.704422235,5.555969715,4.898948193,3.770965099,3.838267803,4.864878654,5.339092731,3.740848064
1.976250648,2.352654934,1.516900063,1.729943871,2.360000134,1.5,3.324462175,5.389585972,5.364871502,4.135583878,3.67171979,4.668712139,5.729028225,3.786842346
3.685135603,3.311645031,1.404158473,3.699989796,3.321448326,1.5,5.012018681,5.32857132,3.65088582,4.345756531,5.394323349,5.011299133,4.050782204,3.626055479
2.292221546,3.244084358,0.075446546,0,0,0,3.872978926,5.611611366,4.092162132,5.343931675,5.084881783,3.89748621,5.375964642,4.130530357
2.476734161,3.354950905,1.423321486,2.500005722,3.360002518,1.5,4.204718113,4.544772625,4.165971279,4.63452816,4.592655659,4.050829411,4.727772713,4.117195606
1.75968504,2.481689453,1.511592627,1.699996114,2.620077848,1.5,3.224167109,5.185240746,5.329596043,4.418018341,3.426404715,4.405952454,5.792384148,4.190583229
3.624895334,2.307305336,1.513031483,3.5895679,2.35999608,1.5,4.508977413,6.279269695,4.609798908,3.30065608,4.563939095,5.651922226,5.093001842,2.915891171
1.740439177,4.1595788,1.555957675,1.700000048,4.333250999,1.5,4.554020882,3.693870306,4.322580338,5.486746788,5.078356743,3.222485065,4.562873363,5.405054569
3.765734196,4.377387524,1.615986228,3.699988842,4.359989166,1.5,5.990800858,5.044391632,2.916926861,5.314928532,6.363938808,4.563088894,3.028903723,4.743070602
2.302764416,3.256554127,0.083048463,0,0,0,3.880222559,5.596890926,4.218015671,5.366337776,5.015272617,3.888816595,5.33113718,4.092262745
3.670675993,3.313994408,1.404031277,3.699979782,3.360005379,1.5,5.022740841,5.870475769,3.568355322,4.276565075,5.419713974,4.897191048,4.280854702,3.614192486
2.240102291,3.28383255,0.03721654,0,0,0,3.865806818,5.589776993,4.094758987,5.36624527,5.116075039,3.903616905,5.326917171,4.142972469
2.373349667,3.319292068,0.060111348,2.500000238,3.360008001,0.011219466,3.849737644,5.718141079,4.002971172,5.394390583,5.198178291,3.847174883,5.431197643,4.129789829
3.295111895,4.298392296,1.605752826,3.529076576,4.359995842,1.5,5.447422028,4.563875675,3.411250591,5.29848814,5.82614994,4.044187069,3.279251337,4.727090836
2.497817993,3.356117725,1.504208207,2.500005722,3.360002518,1.499999285,4.281553268,4.543577194,4.150644302,4.662578583,4.645010948,4.135211945,4.581935406,4.159898281
2.542808771,3.421806097,0.803186595,2.500005007,3.360003233,0.519525468,4.169172287,4.859214783,3.970759392,5.140539646,4.976362705,3.949647665,4.683245182,4.089021683
3.858822823,4.429216385,1.512011528,3.699988842,4.359989166,1.5,6.08731699,5.097640514,2.823838472,5.414919853,6.468240738,4.708686829,3.168590069,4.621129513
2.515496016,3.38032341,1.517379761,2.500005722,3.360002518,1.5,4.315818787,4.584677219,4.15349865,4.740193367,4.599649906,4.171689034,4.538729668,4.231630325
1.703905225,4.39740181,1.478662491,1.699999809,4.35997963,1.5,4.879175186,3.690044165,4.172195911,5.807772636,5.367936134,2.779839754,4.375160694,5.740722656
3.664248228,4.266706467,1.611021399,3.699988842,4.359989166,1.5,5.816462517,4.949928284,3.118723154,5.125468254,6.179993629,4.566277504,3.370809317,4.630099773
1.692339182,4.366334915,1.455788851,1.700194836,4.35997963,1.5,4.762135506,3.518278122,4.140165329,5.698995113,5.190368176,2.861473083,4.482493877,5.711559772
3.660931826,3.337641239,1.486839533,3.699979782,3.360005379,1.5,5.084845066,5.57572031,3.720070839,4.294939995,5.440541744,4.949907303,4.160298347,3.616753101
2.372713327,3.42047739,1.594077349,2.360443115,3.370807648,1.499993443,4.307860851,4.426109314,4.207437515,4.606122017,4.799334049,4.0559268,4.647328854,4.446829319
3.657063723,3.062799215,1.458774567,3.699994087,2.847719193,1.5,4.900369644,5.708041668,3.913542509,4.058997154,5.23899889,4.960184574,4.759496212,3.443424702
3.726200342,4.354110718,1.447418332,3.699988842,4.359792233,1.5,5.754401684,5.010369778,2.692709446,5.220197201,6.006251812,4.508162022,3.208821774,4.546994209
2.494560957,3.361222506,1.344670177,2.500005722,3.360002518,1.260445356,4.140741348,4.595459461,4.106704712,4.670537472,4.686723709,3.940961361,4.599333763,4.100682259
3.721388817,3.369465113,1.40880847,3.699989319,3.360002518,1.5,5.135023594,6.14336729,3.583747387,4.376431465,5.480969906,4.847445488,4.088246822,3.714590073
1.708715677,4.464817524,1.451464176,1.699999809,4.35997963,1.5,4.965446472,3.555595398,4.027655602,6.104913712,5.406974792,2.642978907,4.349019527,5.810601234
2.363033056,3.275045156,1.274533033,2.360450506,3.370811224,1.493746161,3.923757315,5.24586916,4.200900555,4.714793682,4.687862396,4.053125381,5.096848488,4.273162842
1.773549199,4.346268654,1.548858762,1.699999809,4.35997963,1.5,4.827758312,3.809042215,3.943594694,5.582892418,5.287363052,2.992537975,4.359906673,5.594014645
3.757366419,3.392867327,1.610889435,3.699989319,3.360002518,1.5,5.272726059,5.552676678,3.84129715,4.325839996,5.539587975,5.122272491,3.912323236,3.694054604
3.813619375,4.380725384,1.386182427,3.699988842,4.359989166,1.5,6.044115543,5.050284386,2.698299885,5.380504608,6.414536476,4.571419239,3.38993454,4.590723515
2.481310844,3.427843332,0.65551573,2.500005007,3.360003233,0.421020746,3.952088594,5.027473927,4.00184679,5.267015457,5.075700283,3.580873728,4.771171093,4.155755043
2.522481918,3.366156101,1.507854581,2.500005722,3.360002518,1.49982667,4.273390293,4.612398624,4.023616791,4.625540257,4.644215107,4.157444954,4.569793224,4.151925087
2.518824816,3.389566898,1.514497995,2.500005722,3.360002518,1.5,4.306124687,4.567414284,4.122816563,4.675178051,4.580744743,4.157217979,4.566123009,4.232590199
1.806974053,3.006116867,1.459329128,1.699997902,3.364273071,1.5,3.545409441,4.672278404,4.943145275,4.775264263,3.932918072,4.150157452,5.430943012,4.272312641
3.668595791,3.796080112,1.503260374,3.699995279,3.598198891,1.5,5.452549934,5.186558247,3.284067392,4.883880615,5.874560356,4.760996342,3.739234924,4.180780411
2.409842014,3.359936237,1.490713239,2.361906052,3.370795727,1.499993443,4.146878242,4.627929688,4.296972752,4.626927376,4.75252533,4.091719151,4.709415436,4.329261303
1.675620198,4.409248829,1.557567477,1.699999809,4.35997963,1.5,4.808469296,3.39316082,4.178205967,5.728630066,5.263532639,2.849126816,4.433618069,5.727963924
3.742716789,3.119367361,1.512475371,3.69999361,2.919636965,1.5,5.024889469,5.653045654,3.854041338,4.15666008,5.310642719,5.054447651,4.239244938,3.518432856
3.664119244,3.548342466,1.444491506,3.69999361,3.408932924,1.5,5.3429389,5.571042538,3.526586771,4.585757256,5.635899544,4.667243481,3.977388144,3.953499317
2.736656427,3.391556501,1.562383056,2.554242134,3.360000134,1.5,4.650891304,4.88424015,3.934930801,4.559289932,4.797984123,4.327875137,4.439648151,4.209417343
1.72825098,4.334545135,1.409746647,1.699999809,4.35997963,1.5,4.652378559,3.684890509,4.104435921,5.68823719,5.183205605,2.909280777,4.463995457,5.625180721
3.818591118,4.389893055,1.440706015,3.699988842,4.359989166,1.5,5.970906258,5.098658085,2.48888135,5.322280407,6.347581863,4.584233761,3.192965508,4.543807507
1.772010684,2.376882553,1.50362587,1.699995518,2.36656332,1.5,3.20745492,5.312161446,5.373473644,4.386311054,3.426011086,4.496218204,5.869818687,4.03354311
2.482737064,3.339698553,1.422186613,2.500005722,3.360002518,1.5,4.18252182,4.586921215,4.098191738,4.656851768,4.614396572,4.018482208,4.661117077,4.069013119
1.724838495,4.379175663,1.477968693,1.699999809,4.35997963,1.5,4.808005333,3.704745531,4.054371834,5.787827492,5.231222153,2.840476751,4.403006554,5.708594322
2.872284651,3.35803628,1.415683746,2.680035353,3.36000061,1.5,4.755356312,5.055251122,3.648645401,4.64155674,4.975234985,4.493093491,4.911022186,4.127796173
2.461083889,3.370459318,1.231719732,2.500005722,3.360002518,1.093352795,4.095299244,5.119401932,4.145074368,4.676193237,4.712551117,3.787926674,4.684137344,4.117715836
3.69953227,3.292807341,1.590329885,3.699989319,3.360002518,1.5,5.171365738,5.589010239,3.869813204,4.265665531,5.300395489,5.146943092,4.416179657,3.692145109
1.7204777,2.351394653,1.544178724,1.700031281,2.360002041,1.5,3.147007227,5.204236031,5.494166851,4.360713482,3.408993006,4.616214275,5.952408314,4.145160675
3.673045874,3.342574358,1.509122014,3.699979782,3.360005379,1.5,5.073233604,5.572174549,3.597878218,4.276938438,5.43522644,4.989454269,4.050848961,3.60931921
2.626006126,3.296210051,1.571837902,2.503684998,3.360000849,1.5,4.396455765,4.89830637,4.161710739,4.183278084,4.706601143,4.208579063,4.603876114,4.269338131
1.681055188,2.372274637,1.510971785,1.699995518,2.360002518,1.5,3.128607512,5.335021496,5.422651291,4.451986313,3.345739603,4.46122551,6.005975723,4.224315643
3.770642042,3.267573357,1.431651354,3.699979782,3.360005379,1.5,5.157215595,5.910036564,3.542237043,4.094212532,5.273675919,5.007025242,4.086501598,3.522497654
2.501091957,3.372710705,1.511841297,2.500005722,3.360002518,1.5,4.268913269,4.547409534,4.062861443,4.700550079,4.601070404,4.119376659,4.574945927,4.187324047
3.735334158,3.339713573,1.490773559,3.699989319,3.357909441,1.5,5.131410599,5.385351181,3.66929841,4.339035034,5.381974697,5.015198231,4.254974842,3.650524139
2.344839573,3.368378878,0.037180975,2.360459566,3.370816469,0.039462969,4.00850153,5.505172253,4.183397293,5.3682971,5.36626482,3.883953333,5.30250597,4.210223675
3.73294735,3.323225737,1.463518143,3.699979782,3.360005379,1.5,5.130613327,5.662378311,3.747917891,4.14804697,5.44198513,4.978336811,3.97969389,3.533835649
3.85691762,4.426636219,1.58494556,3.699988842,4.359989166,1.5,6.102023602,5.055904865,2.744900703,5.344621658,6.475769997,4.696282864,2.904690742,4.66233778
2.396986723,3.313976049,0.38945958,2.500003815,3.360004425,0.152023986,3.800555229,4.961483955,4.038202286,5.070174694,4.860328674,3.887754202,5.252332211,4.122318268
2.773033857,4.37522316,1.477508545,3.193235874,4.359993935,1.5,5.124653816,3.843440294,3.478568077,5.592338085,5.682899475,3.437657833,3.695883036,4.963917255
3.65545845,3.642598867,1.475032568,3.699995041,3.473290682,1.5,5.352597237,5.220678806,3.351516008,4.729938507,5.734498501,4.71686554,3.912222385,4.073430061
1.806818962,4.374909878,1.421958923,1.699999809,4.35997963,1.5,4.760443211,3.627909899,3.967021227,5.73290205,5.38095665,2.861031055,4.316980839,5.575599194
3.744539022,4.095361233,1.469673395,3.69999361,3.869428873,1.5,5.731394291,5.170023441,3.145727634,5.138731003,6.073038578,4.590203762,3.225533009,4.427601814
2.294816017,3.301021338,0.012052843,0,0,0,3.878801823,5.616122723,4.091987133,5.377619267,5.135243416,3.853812456,5.365528107,4.096113682
3.720131397,4.296813965,1.582892656,3.699988842,4.359989166,1.5,5.903376579,4.993309498,3.098489761,5.220207214,6.227710247,4.597513199,3.181185007,4.624570847
2.360101461,3.312524319,1.526093483,2.369541407,3.370734215,1.499993443,4.124917984,4.603444099,4.34651947,4.556842327,4.464176178,4.085404396,4.812799454,4.308143616
3.708934546,3.331766129,1.568483829,3.699979782,3.360005379,1.5,5.182691097,5.518725395,3.793750525,4.322289467,5.352145195,5.175226212,4.02361393,3.708640814
